"tourney_id","tourney_name","surface","draw_size","tourney_level","tourney_date","match_num","players_info","match_info"
"2022-560","Us Open","Hard",128,"G",20220829,214,"[{""id"": 126610, ""name"": ""Matteo Berrettini"", ""hand"": ""R"",""height"":196,""ioc"":""ITA"",""age"":26.3, ""rank"": 14, ""rank_points"": 2360}, {""id"":200221, ""name"": ""Alejandro Davidovich Fokina"", ""hand"":""R"", ""height"":183, ""ioc"": ""ESP"", ""age"": 23.2, ""rank"": 39, ""rank_points"": 1210}]","{""score"": ""3-6 7-6(2) 6-3 4-6 6-2"", ""best_of"": 5, ""round"": ""R16"", ""minutes"": 226, ""winner_id"": 126610, ""loser_id"": 200221}"
"2022-560","Us Open","Hard",128,"G",20220829,215,"[{""id"": 134770, ""name"": ""Casper Ruud"", ""hand"": ""R"",""height"":183,""ioc"":""NOR"",""age"":23.6, ""rank"": 7, ""rank_points"": 4695}, {""id"":144895, ""name"": ""Corentin Moutet"", ""hand"":""L"", ""height"":178, ""ioc"": ""FRA"", ""age"": 23.3, ""rank"": 112, ""rank_points"": 484}]","{""score"": ""6-1 6-2 6-7(4) 6-2"", ""best_of"": 5, ""round"": ""R16"", ""minutes"": 200, ""winner_id"": 134770, ""loser_id"": 144895}"
"2022-560","Us Open","Hard",128,"G",20220829,216,"[{""id"": 206173, ""name"": ""Jannik Sinner"", ""hand"": ""R"",""height"":188,""ioc"":""ITA"",""age"":21.0, ""rank"": 13, ""rank_points"": 3020}, {""id"":125802, ""name"": ""Ilya Ivashka"", ""hand"":""R"", ""height"":193, ""ioc"": ""BLR"", ""age"": 28.5, ""rank"": 73, ""rank_points"": 685}]","{""score"": ""6-1 5-7 6-2 4-6 6-3"", ""best_of"": 5, ""round"": ""R16"", ""minutes"": 228, ""winner_id"": 206173, ""loser_id"": 125802}"
"2022-560","Us Open","Hard",128,"G",20220829,217,"[{""id"": 207989, ""name"": ""Carlos Alcaraz"", ""hand"": ""R"",""height"":185,""ioc"":""ESP"",""age"":19.3, ""rank"": 4, ""rank_points"": 5100}, {""id"":105227, ""name"": ""Marin Cilic"", ""hand"":""R"", ""height"":198, ""ioc"": ""CRO"", ""age"": 33.9, ""rank"": 17, ""rank_points"": 2175}]","{""score"": ""6-4 3-6 6-4 4-6 6-3"", ""best_of"": 5, ""round"": ""R16"", ""minutes"": 234, ""winner_id"": 207989, ""loser_id"": 105227}"
"2022-560","Us Open","Hard",128,"G",20220829,218,"[{""id"": 126094, ""name"": ""Andrey Rublev"", ""hand"": ""R"",""height"":188,""ioc"":""RUS"",""age"":24.8, ""rank"": 11, ""rank_points"": 3120}, {""id"":111815, ""name"": ""Cameron Norrie"", ""hand"":""L"", ""height"":188, ""ioc"": ""GBR"", ""age"": 27.0, ""rank"": 9, ""rank_points"": 3415}]","{""score"": ""6-4 6-4 6-4"", ""best_of"": 5, ""round"": ""R16"", ""minutes"": 146, ""winner_id"": 126094, ""loser_id"": 111815}"
"2022-560","Us Open","Hard",128,"G",20220829,219,"[{""id"": 126207, ""name"": ""Frances Tiafoe"", ""hand"": ""R"",""height"":188,""ioc"":""USA"",""age"":24.6, ""rank"": 26, ""rank_points"": 1400}, {""id"":104745, ""name"": ""Rafael Nadal"", ""hand"":""L"", ""height"":185, ""ioc"": ""ESP"", ""age"": 36.2, ""rank"": 3, ""rank_points"": 5630}]","{""score"": ""6-4 4-6 6-4 6-3"", ""best_of"": 5, ""round"": ""R16"", ""minutes"": 214, ""winner_id"": 126207, ""loser_id"": 104745}"
"2022-560","Us Open","Hard",128,"G",20220829,220,"[{""id"": 111575, ""name"": ""Karen Khachanov"", ""hand"": ""R"",""height"":198,""ioc"":""RUS"",""age"":26.2, ""rank"": 31, ""rank_points"": 1315}, {""id"":106401, ""name"": ""Nick Kyrgios"", ""hand"":""R"", ""height"":193, ""ioc"": ""AUS"", ""age"": 27.3, ""rank"": 25, ""rank_points"": 1430}]","{""score"": ""7-5 4-6 7-5 6-7(3) 6-4"", ""best_of"": 5, ""round"": ""QF"", ""minutes"": 219, ""winner_id"": 111575, ""loser_id"": 106401}"
"2022-560","Us Open","Hard",128,"G",20220829,221,"[{""id"": 134770, ""name"": ""Casper Ruud"", ""hand"": ""R"",""height"":183,""ioc"":""NOR"",""age"":23.6, ""rank"": 7, ""rank_points"": 4695}, {""id"":126610, ""name"": ""Matteo Berrettini"", ""hand"":""R"", ""height"":196, ""ioc"": ""ITA"", ""age"": 26.3, ""rank"": 14, ""rank_points"": 2360}]","{""score"": ""6-1 6-4 7-6(4)"", ""best_of"": 5, ""round"": ""QF"", ""minutes"": 156, ""winner_id"": 134770, ""loser_id"": 126610}"
"2022-560","Us Open","Hard",128,"G",20220829,222,"[{""id"": 207989, ""name"": ""Carlos Alcaraz"", ""hand"": ""R"",""height"":185,""ioc"":""ESP"",""age"":19.3, ""rank"": 4, ""rank_points"": 5100}, {""id"":206173, ""name"": ""Jannik Sinner"", ""hand"":""R"", ""height"":188, ""ioc"": ""ITA"", ""age"": 21.0, ""rank"": 13, ""rank_points"": 3020}]","{""score"": ""6-3 6-7(7) 6-7(0) 7-5 6-3"", ""best_of"": 5, ""round"": ""QF"", ""minutes"": 315, ""winner_id"": 207989, ""loser_id"": 206173}"
"2022-560","Us Open","Hard",128,"G",20220829,223,"[{""id"": 126207, ""name"": ""Frances Tiafoe"", ""hand"": ""R"",""height"":188,""ioc"":""USA"",""age"":24.6, ""rank"": 26, ""rank_points"": 1400}, {""id"":126094, ""name"": ""Andrey Rublev"", ""hand"":""R"", ""height"":188, ""ioc"": ""RUS"", ""age"": 24.8, ""rank"": 11, ""rank_points"": 3120}]","{""score"": ""7-6(3) 7-6(0) 6-4"", ""best_of"": 5, ""round"": ""QF"", ""minutes"": 156, ""winner_id"": 126207, ""loser_id"": 126094}"
"2022-560","Us Open","Hard",128,"G",20220829,224,"[{""id"": 134770, ""name"": ""Casper Ruud"", ""hand"": ""R"",""height"":183,""ioc"":""NOR"",""age"":23.6, ""rank"": 7, ""rank_points"": 4695}, {""id"":111575, ""name"": ""Karen Khachanov"", ""hand"":""R"", ""height"":198, ""ioc"": ""RUS"", ""age"": 26.2, ""rank"": 31, ""rank_points"": 1315}]","{""score"": ""7-6(5) 6-2 5-7 6-2"", ""best_of"": 5, ""round"": ""SF"", ""minutes"": 180, ""winner_id"": 134770, ""loser_id"": 111575}"
"2022-560","Us Open","Hard",128,"G",20220829,225,"[{""id"": 207989, ""name"": ""Carlos Alcaraz"", ""hand"": ""R"",""height"":185,""ioc"":""ESP"",""age"":19.3, ""rank"": 4, ""rank_points"": 5100}, {""id"":126207, ""name"": ""Frances Tiafoe"", ""hand"":""R"", ""height"":188, ""ioc"": ""USA"", ""age"": 24.6, ""rank"": 26, ""rank_points"": 1400}]","{""score"": ""6-7(6) 6-3 6-1 6-7(5) 6-3"", ""best_of"": 5, ""round"": ""SF"", ""minutes"": 259, ""winner_id"": 207989, ""loser_id"": 126207}"
"2022-560","Us Open","Hard",128,"G",20220829,226,"[{""id"": 207989, ""name"": ""Carlos Alcaraz"", ""hand"": ""R"",""height"":185,""ioc"":""ESP"",""age"":19.3, ""rank"": 4, ""rank_points"": 5100}, {""id"":134770, ""name"": ""Casper Ruud"", ""hand"":""R"", ""height"":183, ""ioc"": ""NOR"", ""age"": 23.6, ""rank"": 7, ""rank_points"": 4695}]","{""score"": ""6-4 2-6 7-6(1) 6-3"", ""best_of"": 5, ""round"": ""F"", ""minutes"": 200, ""winner_id"": 207989, ""loser_id"": 134770}"
"2022-9569","San Diego","Hard",32,"A",20220919,300,"[{""id"": 206909, ""name"": ""Brandon Nakashima"", ""hand"": ""R"",""height"":185,""ioc"":""USA"",""age"":21.1, ""rank"": 69, ""rank_points"": 744}, {""id"":106218, ""name"": ""Marcos Giron"", ""hand"":""R"", ""height"":180, ""ioc"": ""USA"", ""age"": 29.1, ""rank"": 58, ""rank_points"": 791}]","{""score"": ""6-4 6-4"", ""best_of"": 3, ""round"": ""F"", ""minutes"": 84, ""winner_id"": 206909, ""loser_id"": 106218}"
"2022-9569","San Diego","Hard",32,"A",20220919,299,"[{""id"": 106218, ""name"": ""Marcos Giron"", ""hand"": ""R"",""height"":180,""ioc"":""USA"",""age"":29.1, ""rank"": 58, ""rank_points"": 791}, {""id"":105554, ""name"": ""Daniel Evans"", ""hand"":""R"", ""height"":175, ""ioc"": ""GBR"", ""age"": 32.3, ""rank"": 25, ""rank_points"": 1420}]","{""score"": ""6-3 7-5"", ""best_of"": 3, ""round"": ""SF"", ""minutes"": 106, ""winner_id"": 106218, ""loser_id"": 105554}"
"2022-9569","San Diego","Hard",32,"A",20220919,298,"[{""id"": 206909, ""name"": ""Brandon Nakashima"", ""hand"": ""R"",""height"":185,""ioc"":""USA"",""age"":21.1, ""rank"": 69, ""rank_points"": 744}, {""id"":106331, ""name"": ""Christopher Oconnell"", ""hand"":""R"", ""height"":183, ""ioc"": ""AUS"", ""age"": 28.2, ""rank"": 130, ""rank_points"": 419}]","{""score"": ""6-4 7-6(3)"", ""best_of"": 3, ""round"": ""SF"", ""minutes"": 110, ""winner_id"": 206909, ""loser_id"": 106331}"
"2022-9569","San Diego","Hard",32,"A",20220919,297,"[{""id"": 105554, ""name"": ""Daniel Evans"", ""hand"": ""R"",""height"":175,""ioc"":""GBR"",""age"":32.3, ""rank"": 25, ""rank_points"": 1420}, {""id"":106005, ""name"": ""Constant Lestienne"", ""hand"":""R"", ""height"":180, ""ioc"": ""FRA"", ""age"": 30.3, ""rank"": 76, ""rank_points"": 677}]","{""score"": ""6-1 6-3"", ""best_of"": 3, ""round"": ""QF"", ""minutes"": 100, ""winner_id"": 105554, ""loser_id"": 106005}"
"2022-9569","San Diego","Hard",32,"A",20220919,296,"[{""id"": 106218, ""name"": ""Marcos Giron"", ""hand"": ""R"",""height"":180,""ioc"":""USA"",""age"":29.1, ""rank"": 58, ""rank_points"": 791}, {""id"":105902, ""name"": ""James Duckworth"", ""hand"":""R"", ""height"":183, ""ioc"": ""AUS"", ""age"": 30.6, ""rank"": 83, ""rank_points"": 637}]","{""score"": ""7-6(5) 6-3"", ""best_of"": 3, ""round"": ""QF"", ""minutes"": 101, ""winner_id"": 106218, ""loser_id"": 105902}"
"2022-9569","San Diego","Hard",32,"A",20220919,295,"[{""id"": 206909, ""name"": ""Brandon Nakashima"", ""hand"": ""R"",""height"":185,""ioc"":""USA"",""age"":21.1, ""rank"": 69, ""rank_points"": 744}, {""id"":123755, ""name"": ""Daniel Elahi Galan"", ""hand"":""R"", ""height"":191, ""ioc"": ""COL"", ""age"": 26.2, ""rank"": 75, ""rank_points"": 677}]","{""score"": ""6-3 4-6 6-4"", ""best_of"": 3, ""round"": ""QF"", ""minutes"": 114, ""winner_id"": 206909, ""loser_id"": 123755}"
"2022-9569","San Diego","Hard",32,"A",20220919,294,"[{""id"": 106331, ""name"": ""Christopher Oconnell"", ""hand"": ""R"",""height"":183,""ioc"":""AUS"",""age"":28.2, ""rank"": 130, ""rank_points"": 419}, {""id"":202385, ""name"": ""Jenson Brooksby"", ""hand"":""R"", ""height"":188, ""ioc"": ""USA"", ""age"": 21.8, ""rank"": 50, ""rank_points"": 937}]","{""score"": ""6-4 4-6 7-5"", ""best_of"": 3, ""round"": ""QF"", ""minutes"": 158, ""winner_id"": 106331, ""loser_id"": 202385}"
"2022-9569","San Diego","Hard",32,"A",20220919,293,"[{""id"": 105554, ""name"": ""Daniel Evans"", ""hand"": ""R"",""height"":175,""ioc"":""GBR"",""age"":32.3, ""rank"": 25, ""rank_points"": 1420}, {""id"":106121, ""name"": ""Taro Daniel"", ""hand"":""R"", ""height"":191, ""ioc"": ""JPN"", ""age"": 29.6, ""rank"": 95, ""rank_points"": 564}]","{""score"": ""6-4 6-4"", ""best_of"": 3, ""round"": ""R16"", ""minutes"": 98, ""winner_id"": 105554, ""loser_id"": 106121}"
"2022-9569","San Diego","Hard",32,"A",20220919,292,"[{""id"": 106005, ""name"": ""Constant Lestienne"", ""hand"": ""R"",""height"":180,""ioc"":""FRA"",""age"":30.3, ""rank"": 76, ""rank_points"": 677}, {""id"":126214, ""name"": ""Alejandro Tabilo"", ""hand"":""L"", ""height"":188, ""ioc"": ""CHI"", ""age"": 25.2, ""rank"": 70, ""rank_points"": 741}]","{""score"": ""6-1 6-3"", ""best_of"": 3, ""round"": ""R16"", ""minutes"": 65, ""winner_id"": 106005, ""loser_id"": 126214}"
"2022-9569","San Diego","Hard",32,"A",20220919,291,"[{""id"": 106218, ""name"": ""Marcos Giron"", ""hand"": ""R"",""height"":180,""ioc"":""USA"",""age"":29.1, ""rank"": 58, ""rank_points"": 791}, {""id"":144869, ""name"": ""Tomas Martin Etcheverry"", ""hand"":""R"", ""height"":196, ""ioc"": ""ARG"", ""age"": 23.1, ""rank"": 89, ""rank_points"": 593}]","{""score"": ""6-4 6-3"", ""best_of"": 3, ""round"": ""R16"", ""minutes"": 100, ""winner_id"": 106218, ""loser_id"": 144869}"
"2022-9569","San Diego","Hard",32,"A",20220919,290,"[{""id"": 105902, ""name"": ""James Duckworth"", ""hand"": ""R"",""height"":183,""ioc"":""AUS"",""age"":30.6, ""rank"": 83, ""rank_points"": 637}, {""id"":106283, ""name"": ""Mitchell Krueger"", ""hand"":""R"", ""height"":188, ""ioc"": ""USA"", ""age"": 28.6, ""rank"": 228, ""rank_points"": 218}]","{""score"": ""6-3 7-6(4)"", ""best_of"": 3, ""round"": ""R16"", ""minutes"": 86, ""winner_id"": 105902, ""loser_id"": 106283}"
"2022-9569","San Diego","Hard",32,"A",20220919,289,"[{""id"": 206909, ""name"": ""Brandon Nakashima"", ""hand"": ""R"",""height"":185,""ioc"":""USA"",""age"":21.1, ""rank"": 69, ""rank_points"": 744}, {""id"":106045, ""name"": ""Denis Kudla"", ""hand"":""R"", ""height"":180, ""ioc"": ""USA"", ""age"": 30.0, ""rank"": 104, ""rank_points"": 516}]","{""score"": ""6-3 6-4"", ""best_of"": 3, ""round"": ""R16"", ""minutes"": 76, ""winner_id"": 206909, ""loser_id"": 106045}"
"2022-9569","San Diego","Hard",32,"A",20220919,288,"[{""id"": 123755, ""name"": ""Daniel Elahi Galan"", ""hand"": ""R"",""height"":191,""ioc"":""COL"",""age"":26.2, ""rank"": 75, ""rank_points"": 677}, {""id"":124079, ""name"": ""Pedro Martinez"", ""hand"":""R"", ""height"":185, ""ioc"": ""ESP"", ""age"": 25.3, ""rank"": 68, ""rank_points"": 745}]","{""score"": ""5-7 6-1 6-4"", ""best_of"": 3, ""round"": ""R16"", ""minutes"": 173, ""winner_id"": 123755, ""loser_id"": 124079}"
"2022-9569","San Diego","Hard",32,"A",20220919,287,"[{""id"": 106331, ""name"": ""Christopher Oconnell"", ""hand"": ""R"",""height"":183,""ioc"":""AUS"",""age"":28.2, ""rank"": 130, ""rank_points"": 419}, {""id"":200670, ""name"": ""J J Wolf"", ""hand"":""R"", ""height"":183, ""ioc"": ""USA"", ""age"": 23.7, ""rank"": 73, ""rank_points"": 692}]","{""score"": ""6-3 7-5"", ""best_of"": 3, ""round"": ""R16"", ""minutes"": 88, ""winner_id"": 106331, ""loser_id"": 200670}"
"2022-9569","San Diego","Hard",32,"A",20220919,286,"[{""id"": 202385, ""name"": ""Jenson Brooksby"", ""hand"": ""R"",""height"":188,""ioc"":""USA"",""age"":21.8, ""rank"": 50, ""rank_points"": 937}, {""id"":111456, ""name"": ""Mackenzie Mcdonald"", ""hand"":""R"", ""height"":178, ""ioc"": ""USA"", ""age"": 27.4, ""rank"": 84, ""rank_points"": 631}]","{""score"": ""6-4 3-6 6-2"", ""best_of"": 3, ""round"": ""R16"", ""minutes"": 119, ""winner_id"": 202385, ""loser_id"": 111456}"
"2022-9569","San Diego","Hard",32,"A",20220919,284,"[{""id"": 106121, ""name"": ""Taro Daniel"", ""hand"": ""R"",""height"":191,""ioc"":""JPN"",""age"":29.6, ""rank"": 95, ""rank_points"": 564}, {""id"":207182, ""name"": ""Emilio Nava"", ""hand"":""R"", ""height"":183, ""ioc"": ""USA"", ""age"": 20.7, ""rank"": 173, ""rank_points"": 303}]","{""score"": ""6-4 6-3"", ""best_of"": 3, ""round"": ""R32"", ""minutes"": 94, ""winner_id"": 106121, ""loser_id"": 207182}"
"2022-9569","San Diego","Hard",32,"A",20220919,283,"[{""id"": 106005, ""name"": ""Constant Lestienne"", ""hand"": ""R"",""height"":180,""ioc"":""FRA"",""age"":30.3, ""rank"": 76, ""rank_points"": 677}, {""id"":200587, ""name"": ""Brandon Holt"", ""hand"":""R"", ""height"":null, ""ioc"": ""USA"", ""age"": 24.4, ""rank"": 215, ""rank_points"": 232}]","{""score"": ""5-7 7-6(5) 6-3"", ""best_of"": 3, ""round"": ""R32"", ""minutes"": 162, ""winner_id"": 106005, ""loser_id"": 200587}"
"2022-9569","San Diego","Hard",32,"A",20220919,282,"[{""id"": 126214, ""name"": ""Alejandro Tabilo"", ""hand"": ""L"",""height"":188,""ioc"":""CHI"",""age"":25.2, ""rank"": 70, ""rank_points"": 741}, {""id"":105449, ""name"": ""Steve Johnson"", ""hand"":""R"", ""height"":188, ""ioc"": ""USA"", ""age"": 32.7, ""rank"": 116, ""rank_points"": 463}]","{""score"": ""7-5 6-2"", ""best_of"": 3, ""round"": ""R32"", ""minutes"": 69, ""winner_id"": 126214, ""loser_id"": 105449}"
"2022-9569","San Diego","Hard",32,"A",20220919,280,"[{""id"": 144869, ""name"": ""Tomas Martin Etcheverry"", ""hand"": ""R"",""height"":196,""ioc"":""ARG"",""age"":23.1, ""rank"": 89, ""rank_points"": 593}, {""id"":106057, ""name"": ""Facundo Mena"", ""hand"":""R"", ""height"":null, ""ioc"": ""ARG"", ""age"": 29.9, ""rank"": 151, ""rank_points"": 362}]","{""score"": ""7-6(6) 6-3"", ""best_of"": 3, ""round"": ""R32"", ""minutes"": 126, ""winner_id"": 144869, ""loser_id"": 106057}"
"2022-9569","San Diego","Hard",32,"A",20220919,279,"[{""id"": 106283, ""name"": ""Mitchell Krueger"", ""hand"": ""R"",""height"":188,""ioc"":""USA"",""age"":28.6, ""rank"": 228, ""rank_points"": 218}, {""id"":111153, ""name"": ""Christopher Eubanks"", ""hand"":""R"", ""height"":201, ""ioc"": ""USA"", ""age"": 26.3, ""rank"": 135, ""rank_points"": 404}]","{""score"": ""6-4 6-4"", ""best_of"": 3, ""round"": ""R32"", ""minutes"": 83, ""winner_id"": 106283, ""loser_id"": 111153}"
"2022-9569","San Diego","Hard",32,"A",20220919,278,"[{""id"": 105902, ""name"": ""James Duckworth"", ""hand"": ""R"",""height"":183,""ioc"":""AUS"",""age"":30.6, ""rank"": 83, ""rank_points"": 637}, {""id"":200615, ""name"": ""Alexei Popyrin"", ""hand"":""R"", ""height"":196, ""ioc"": ""AUS"", ""age"": 23.1, ""rank"": 90, ""rank_points"": 584}]","{""score"": ""7-5 4-6 6-1"", ""best_of"": 3, ""round"": ""R32"", ""minutes"": 139, ""winner_id"": 105902, ""loser_id"": 200615}"
"2022-9569","San Diego","Hard",32,"A",20220919,277,"[{""id"": 206909, ""name"": ""Brandon Nakashima"", ""hand"": ""R"",""height"":185,""ioc"":""USA"",""age"":21.1, ""rank"": 69, ""rank_points"": 744}, {""id"":208260, ""name"": ""Zachary Svajda"", ""hand"":""R"", ""height"":175, ""ioc"": ""USA"", ""age"": 19.8, ""rank"": 411, ""rank_points"": 102}]","{""score"": ""7-5 7-6(5)"", ""best_of"": 3, ""round"": ""R32"", ""minutes"": 114, ""winner_id"": 206909, ""loser_id"": 208260}"
"2022-9569","San Diego","Hard",32,"A",20220919,276,"[{""id"": 106045, ""name"": ""Denis Kudla"", ""hand"": ""R"",""height"":180,""ioc"":""USA"",""age"":30.0, ""rank"": 104, ""rank_points"": 516}, {""id"":104269, ""name"": ""Fernando Verdasco"", ""hand"":""L"", ""height"":188, ""ioc"": ""ESP"", ""age"": 38.8, ""rank"": 115, ""rank_points"": 464}]","{""score"": ""6-3 6-3"", ""best_of"": 3, ""round"": ""R32"", ""minutes"": 77, ""winner_id"": 106045, ""loser_id"": 104269}"
"2022-9569","San Diego","Hard",32,"A",20220919,275,"[{""id"": 123755, ""name"": ""Daniel Elahi Galan"", ""hand"": ""R"",""height"":191,""ioc"":""COL"",""age"":26.2, ""rank"": 75, ""rank_points"": 677}, {""id"":144817, ""name"": ""Marc Andrea Huesler"", ""hand"":""L"", ""height"":196, ""ioc"": ""SUI"", ""age"": 26.2, ""rank"": 87, ""rank_points"": 611}]","{""score"": ""6-3 7-5"", ""best_of"": 3, ""round"": ""R32"", ""minutes"": 90, ""winner_id"": 123755, ""loser_id"": 144817}"
"2022-9569","San Diego","Hard",32,"A",20220919,273,"[{""id"": 200670, ""name"": ""J J Wolf"", ""hand"": ""R"",""height"":183,""ioc"":""USA"",""age"":23.7, ""rank"": 73, ""rank_points"": 692}, {""id"":111578, ""name"": ""Stefan Kozlov"", ""hand"":""R"", ""height"":183, ""ioc"": ""USA"", ""age"": 24.6, ""rank"": 108, ""rank_points"": 503}]","{""score"": ""6-2 7-6(6)"", ""best_of"": 3, ""round"": ""R32"", ""minutes"": 112, ""winner_id"": 200670, ""loser_id"": 111578}"
"2022-9569","San Diego","Hard",32,"A",20220919,272,"[{""id"": 106331, ""name"": ""Christopher Oconnell"", ""hand"": ""R"",""height"":183,""ioc"":""AUS"",""age"":28.2, ""rank"": 130, ""rank_points"": 419}, {""id"":106186, ""name"": ""Jason Kubler"", ""hand"":""R"", ""height"":178, ""ioc"": ""AUS"", ""age"": 29.3, ""rank"": 99, ""rank_points"": 545}]","{""score"": ""4-6 6-3 0-0 RET"", ""best_of"": 3, ""round"": ""R32"", ""minutes"": 103, ""winner_id"": 106331, ""loser_id"": 106186}"
"2022-9569","San Diego","Hard",32,"A",20220919,271,"[{""id"": 111456, ""name"": ""Mackenzie Mcdonald"", ""hand"": ""R"",""height"":178,""ioc"":""USA"",""age"":27.4, ""rank"": 84, ""rank_points"": 631}, {""id"":105967, ""name"": ""Henri Laaksonen"", ""hand"":""R"", ""height"":185, ""ioc"": ""SUI"", ""age"": 30.4, ""rank"": 125, ""rank_points"": 434}]","{""score"": ""6-0 6-2"", ""best_of"": 3, ""round"": ""R32"", ""minutes"": 54, ""winner_id"": 111456, ""loser_id"": 105967}"
"2022-0341","Metz","Hard",32,"A",20220919,300,"[{""id"": 132283, ""name"": ""Lorenzo Sonego"", ""hand"": ""R"",""height"":191,""ioc"":""ITA"",""age"":27.3, ""rank"": 65, ""rank_points"": 755}, {""id"":122330, ""name"": ""Alexander Bublik"", ""hand"":""R"", ""height"":196, ""ioc"": ""KAZ"", ""age"": 25.2, ""rank"": 44, ""rank_points"": 985}]","{""score"": ""7-6(3) 6-2"", ""best_of"": 3, ""round"": ""F"", ""minutes"": 86, ""winner_id"": 132283, ""loser_id"": 122330}"
"2022-0341","Metz","Hard",32,"A",20220919,299,"[{""id"": 122330, ""name"": ""Alexander Bublik"", ""hand"": ""R"",""height"":196,""ioc"":""KAZ"",""age"":25.2, ""rank"": 44, ""rank_points"": 985}, {""id"":104527, ""name"": ""Stan Wawrinka"", ""hand"":""R"", ""height"":183, ""ioc"": ""SUI"", ""age"": 37.4, ""rank"": 284, ""rank_points"": 175}]","{""score"": ""2-1 RET"", ""best_of"": 3, ""round"": ""SF"", ""minutes"": 17, ""winner_id"": 122330, ""loser_id"": 104527}"
"2022-0341","Metz","Hard",32,"A",20220919,298,"[{""id"": 132283, ""name"": ""Lorenzo Sonego"", ""hand"": ""R"",""height"":191,""ioc"":""ITA"",""age"":27.3, ""rank"": 65, ""rank_points"": 755}, {""id"":128034, ""name"": ""Hubert Hurkacz"", ""hand"":""R"", ""height"":196, ""ioc"": ""POL"", ""age"": 25.6, ""rank"": 10, ""rank_points"": 3355}]","{""score"": ""7-6(5) 6-4"", ""best_of"": 3, ""round"": ""SF"", ""minutes"": 99, ""winner_id"": 132283, ""loser_id"": 128034}"
"2022-0341","Metz","Hard",32,"A",20220919,297,"[{""id"": 104527, ""name"": ""Stan Wawrinka"", ""hand"": ""R"",""height"":183,""ioc"":""SUI"",""age"":37.4, ""rank"": 284, ""rank_points"": 175}, {""id"":144707, ""name"": ""Mikael Ymer"", ""hand"":""R"", ""height"":183, ""ioc"": ""SWE"", ""age"": 24.0, ""rank"": 100, ""rank_points"": 540}]","{""score"": ""6-4 4-6 7-6(5)"", ""best_of"": 3, ""round"": ""QF"", ""minutes"": 169, ""winner_id"": 104527, ""loser_id"": 144707}"
"2022-0341","Metz","Hard",32,"A",20220919,296,"[{""id"": 122330, ""name"": ""Alexander Bublik"", ""hand"": ""R"",""height"":196,""ioc"":""KAZ"",""age"":25.2, ""rank"": 44, ""rank_points"": 985}, {""id"":208029, ""name"": ""Holger Rune"", ""hand"":""R"", ""height"":185, ""ioc"": ""DEN"", ""age"": 19.3, ""rank"": 31, ""rank_points"": 1348}]","{""score"": ""6-3 5-7 6-4"", ""best_of"": 3, ""round"": ""QF"", ""minutes"": 118, ""winner_id"": 122330, ""loser_id"": 208029}"
"2022-0341","Metz","Hard",32,"A",20220919,295,"[{""id"": 132283, ""name"": ""Lorenzo Sonego"", ""hand"": ""R"",""height"":191,""ioc"":""ITA"",""age"":27.3, ""rank"": 65, ""rank_points"": 755}, {""id"":200624, ""name"": ""Sebastian Korda"", ""hand"":""R"", ""height"":196, ""ioc"": ""USA"", ""age"": 22.2, ""rank"": 49, ""rank_points"": 940}]","{""score"": ""6-4 6-4"", ""best_of"": 3, ""round"": ""QF"", ""minutes"": 88, ""winner_id"": 132283, ""loser_id"": 200624}"
"2022-0341","Metz","Hard",32,"A",20220919,294,"[{""id"": 128034, ""name"": ""Hubert Hurkacz"", ""hand"": ""R"",""height"":196,""ioc"":""POL"",""age"":25.6, ""rank"": 10, ""rank_points"": 3355}, {""id"":126239, ""name"": ""Arthur Rinderknech"", ""hand"":""R"", ""height"":196, ""ioc"": ""FRA"", ""age"": 27.1, ""rank"": 60, ""rank_points"": 772}]","{""score"": ""6-3 6-2"", ""best_of"": 3, ""round"": ""QF"", ""minutes"": 66, ""winner_id"": 128034, ""loser_id"": 126239}"
"2022-0341","Metz","Hard",32,"A",20220919,293,"[{""id"": 104527, ""name"": ""Stan Wawrinka"", ""hand"": ""R"",""height"":183,""ioc"":""SUI"",""age"":37.4, ""rank"": 284, ""rank_points"": 175}, {""id"":106421, ""name"": ""Daniil Medvedev"", ""hand"":""R"", ""height"":198, ""ioc"": ""RUS"", ""age"": 26.6, ""rank"": 4, ""rank_points"": 5065}]","{""score"": ""6-4 6-7(7) 6-3"", ""best_of"": 3, ""round"": ""R16"", ""minutes"": 140, ""winner_id"": 104527, ""loser_id"": 106421}"
"2022-0341","Metz","Hard",32,"A",20220919,292,"[{""id"": 144707, ""name"": ""Mikael Ymer"", ""hand"": ""R"",""height"":183,""ioc"":""SWE"",""age"":24.0, ""rank"": 100, ""rank_points"": 540}, {""id"":106296, ""name"": ""Gregoire Barrere"", ""hand"":""R"", ""height"":183, ""ioc"": ""FRA"", ""age"": 28.5, ""rank"": 167, ""rank_points"": 320}]","{""score"": ""6-4 6-3"", ""best_of"": 3, ""round"": ""R16"", ""minutes"": 80, ""winner_id"": 144707, ""loser_id"": 106296}"
